User_ID,Experiment_number,Round_number,S,T,Game,Action,Opponent_ID,Opponent_Action
147,13,5,1,12,Prisoner's Dilemma,C,2076,D
147,13,6,8,12,Snow Drift,,2096,C
147,13,7,10,13,Snow Drift,C,2098,D
147,13,8,6,12,Snow Drift,C,2120,D
147,13,9,0,14,Prisoner's Dilemma,C,2123,D
147,13,10,5,6,border Harmony/Stag-Hunt,C,2137,C
147,13,11,4,14,Prisoner's Dilemma,C,2147,C
147,13,12,3,5,Stag-Hunt,D,Dummy,D
147,13,13,8,12,Snow Drift,D,2172,C
147,13,14,4,6,Stag-Hunt,D,Dummy,C
147,13,15,5,11,border Snow Drift/Prisoner's Dilemma,C,Dummy,D
147,13,16,9,11,Snow Drift,,2212,D
147,13,17,0,9,Stag-Hunt,,2222,D
148,13,1,8,5,Harmony,C,2030,C
148,13,2,4,15,Prisoner's Dilemma,C,2038,D
148,13,3,4,7,Stag-Hunt,D,2050,D
148,13,4,0,6,Stag-Hunt,D,2066,D
148,13,5,1,14,Prisoner's Dilemma,D,2082,D
148,13,6,3,5,Stag-Hunt,C,2093,C
148,13,7,4,10,border Stag-Hunt/Prisoner's Dilemma,D,2100,D
148,13,8,7,9,Harmony,C,Dummy,C
148,13,9,5,5,border Harmony/Stag-Hunt,C,2129,C
148,13,10,10,15,Snow Drift,C,2133,D
148,13,11,4,14,Prisoner's Dilemma,D,Dummy,C
148,13,12,4,14,Prisoner's Dilemma,C,2159,D
148,13,13,7,6,Harmony,C,2170,C
148,13,14,6,8,Harmony,C,2183,D
148,13,15,3,6,Stag-Hunt,C,2197,D
148,13,16,2,13,Prisoner's Dilemma,D,2205,D
148,13,17,7,10,border Harmony/Snow Drift,C,2223,D
149,13,1,2,7,Stag-Hunt,D,2028,D
149,13,2,3,12,Prisoner's Dilemma,D,2041,D
149,13,3,4,7,Stag-Hunt,D,2049,D
149,13,4,9,15,Snow Drift,D,2064,C
149,13,5,10,6,Harmony,D,2078,C
149,13,6,3,5,Stag-Hunt,C,2094,C
149,13,7,4,8,Stag-Hunt,D,2105,C
149,13,8,3,5,Stag-Hunt,D,2109,D
149,13,9,0,14,Prisoner's Dilemma,D,2124,C
149,13,10,2,14,Prisoner's Dilemma,D,2140,D
149,13,11,4,14,Prisoner's Dilemma,C,2148,C
149,13,12,4,14,Prisoner's Dilemma,D,2160,C
149,13,13,7,6,Harmony,C,2169,C
149,13,14,3,12,Prisoner's Dilemma,D,Dummy,D
149,13,15,3,6,Stag-Hunt,D,2198,C
149,13,16,5,8,border Harmony/Stag-Hunt,D,2215,C
149,13,17,6,13,Snow Drift,D,Dummy,D
150,13,1,3,12,Prisoner's Dilemma,D,2025,D
150,13,2,2,14,Prisoner's Dilemma,C,2046,C
150,13,3,1,7,Stag-Hunt,D,2054,C
150,13,4,7,11,Snow Drift,C,2062,C
150,13,5,7,11,Snow Drift,D,2073,D
150,13,6,1,9,Stag-Hunt,C,2085,C
150,13,7,10,10,border Harmony/Snow Drift,D,2101,C
150,13,8,9,5,Harmony,C,2112,C
150,13,9,5,5,border Harmony/Stag-Hunt,C,2130,C
150,13,10,5,6,border Harmony/Stag-Hunt,C,2138,C
150,13,11,5,5,border Harmony/Stag-Hunt,D,2153,C
150,13,12,8,8,Harmony,C,2166,C
150,13,13,4,13,Prisoner's Dilemma,C,2174,D
150,13,14,3,12,Prisoner's Dilemma,,2190,D
150,13,15,2,11,Prisoner's Dilemma,C,2203,D
150,13,16,5,5,border Harmony/Stag-Hunt,,2214,C
150,13,17,7,15,Snow Drift,,2220,D
151,13,1,9,7,Harmony,D,2034,D
151,13,2,1,10,border Stag-Hunt/Prisoner's Dilemma,D,2039,D
151,13,3,3,9,Stag-Hunt,D,2055,C
151,13,4,3,13,Prisoner's Dilemma,D,2068,D
151,13,5,7,11,Snow Drift,D,2074,D
151,13,6,3,6,Stag-Hunt,C,2091,C
151,13,7,3,6,Stag-Hunt,C,Dummy,C
151,13,8,7,10,border Harmony/Snow Drift,C,2118,D
151,13,9,5,5,border Harmony/Stag-Hunt,D,2125,C
151,13,10,1,7,Stag-Hunt,C,2144,D
151,13,11,3,7,Stag-Hunt,C,2152,C
151,13,12,1,7,Stag-Hunt,D,2163,D
151,13,13,3,12,Prisoner's Dilemma,C,2178,D
151,13,14,7,14,Snow Drift,C,2188,D
151,13,15,9,14,Snow Drift,D,2202,D
151,13,16,10,13,Snow Drift,C,2208,D
151,13,17,5,7,border Harmony/Stag-Hunt,,2227,C
152,13,1,2,7,Stag-Hunt,D,2027,D
152,13,2,8,8,Harmony,C,2044,C
152,13,3,3,11,Prisoner's Dilemma,D,2052,D
152,13,4,5,13,border Snow Drift/Prisoner's Dilemma,D,2072,D
152,13,5,1,15,Prisoner's Dilemma,D,2080,D
152,13,6,2,15,Prisoner's Dilemma,D,2087,C
152,13,7,4,10,border Stag-Hunt/Prisoner's Dilemma,D,2099,D
152,13,8,6,12,Snow Drift,D,2119,C
152,13,9,1,11,Prisoner's Dilemma,D,2131,D
152,13,10,1,7,Stag-Hunt,D,2143,C
152,13,11,2,7,Stag-Hunt,D,2155,D
152,13,12,9,10,border Harmony/Snow Drift,D,2157,D
152,13,13,4,13,Prisoner's Dilemma,D,2173,C
152,13,14,7,14,Snow Drift,D,2187,C
152,13,15,9,14,Snow Drift,D,2201,D
152,13,16,4,7,Stag-Hunt,D,Dummy,C
152,13,17,7,15,Snow Drift,D,Dummy,C
153,14,1,7,6,Harmony,C,2238,D
153,14,2,0,14,Prisoner's Dilemma,D,2252,D
153,14,3,9,8,Harmony,D,Dummy,D
153,14,4,10,8,Harmony,D,2278,C
153,14,5,2,6,Stag-Hunt,D,2286,D
153,14,6,4,6,Stag-Hunt,C,2307,C
153,14,7,5,7,border Harmony/Stag-Hunt,D,2319,D
153,14,8,2,6,Stag-Hunt,D,2327,D
153,14,9,6,6,Harmony,C,2343,C
153,14,10,9,15,Snow Drift,C,2365,D
153,14,11,1,11,Prisoner's Dilemma,C,2372,D
153,14,12,3,13,Prisoner's Dilemma,D,2386,D
153,14,13,4,9,Stag-Hunt,D,2410,D
153,14,14,7,6,Harmony,C,2422,C
153,14,15,0,12,Prisoner's Dilemma,D,2425,D
153,14,16,8,9,Harmony,D,2451,C
153,14,17,5,14,border Snow Drift/Prisoner's Dilemma,D,2457,D
153,14,18,7,12,Snow Drift,C,2479,D
154,14,1,7,11,Snow Drift,C,2232,C
154,14,2,5,7,border Harmony/Stag-Hunt,C,2249,C
154,14,3,4,10,border Stag-Hunt/Prisoner's Dilemma,D,2257,C
154,14,4,2,14,Prisoner's Dilemma,D,2284,C
154,14,5,2,6,Stag-Hunt,D,2285,D
154,14,6,5,8,border Harmony/Stag-Hunt,C,2306,C
154,14,7,5,5,border Harmony/Stag-Hunt,D,2315,C
154,14,8,3,11,Prisoner's Dilemma,D,2339,D
154,14,9,6,6,Harmony,C,2350,C
154,14,10,6,14,Snow Drift,D,2364,D
154,14,11,6,5,Harmony,C,2379,C
154,14,12,0,14,Prisoner's Dilemma,D,Dummy,C
154,14,13,0,15,Prisoner's Dilemma,D,2405,D
154,14,14,4,13,Prisoner's Dilemma,D,Dummy,D
154,14,15,1,7,Stag-Hunt,D,2435,C
154,14,16,9,6,Harmony,C,2445,C
154,14,17,9,6,Harmony,C,2465,C
154,14,18,3,10,border Stag-Hunt/Prisoner's Dilemma,D,2468,C
155,14,1,7,5,Harmony,D,2234,C
155,14,2,5,13,border Snow Drift/Prisoner's Dilemma,C,2255,D
155,14,3,6,9,Harmony,C,2267,C
155,14,4,2,14,Prisoner's Dilemma,D,2282,C
155,14,5,6,10,border Harmony/Snow Drift,D,2297,D
155,14,6,4,6,Stag-Hunt,C,2308,C
155,14,7,6,8,Harmony,C,2321,C
155,14,8,9,14,Snow Drift,D,2337,D
155,14,9,8,8,Harmony,C,2341,C
155,14,10,4,14,Prisoner's Dilemma,D,2359,D
155,14,11,3,15,Prisoner's Dilemma,D,2376,D
155,14,12,0,12,Prisoner's Dilemma,D,2389,C
155,14,13,3,9,Stag-Hunt,C,2404,C
155,14,14,7,6,Harmony,C,2421,C
155,14,15,5,13,border Snow Drift/Prisoner's Dilemma,D,2433,C
155,14,16,8,9,Harmony,C,2452,D
155,14,17,0,7,Stag-Hunt,C,2454,D
155,14,18,7,12,Snow Drift,D,2480,C
156,14,1,7,5,Harmony,D,2241,C
156,14,2,5,7,border Harmony/Stag-Hunt,C,2250,C
156,14,3,5,7,border Harmony/Stag-Hunt,D,2270,C
156,14,4,0,11,Prisoner's Dilemma,C,2271,D
156,14,5,9,9,Harmony,D,2288,D
156,14,6,5,10,center of the TS plane,D,2311,C
156,14,7,10,5,Harmony,C,2314,C
156,14,8,3,11,Prisoner's Dilemma,D,2340,D
156,14,9,5,8,border Harmony/Stag-Hunt,D,2352,D
156,14,10,7,14,Snow Drift,D,2358,D
156,14,11,6,9,Harmony,D,Dummy,D
156,14,12,1,7,Stag-Hunt,D,2387,D
156,14,13,0,15,Prisoner's Dilemma,D,2406,D
156,14,14,10,6,Harmony,C,2415,C
156,14,15,0,13,Prisoner's Dilemma,D,2438,D
156,14,16,3,13,Prisoner's Dilemma,D,2449,C
156,14,17,8,5,Harmony,C,2459,C
156,14,18,7,15,Snow Drift,D,2476,C
157,14,1,4,15,Prisoner's Dilemma,C,2229,D
157,14,2,5,13,border Snow Drift/Prisoner's Dilemma,D,2256,C
157,14,3,5,7,border Harmony/Stag-Hunt,C,2269,D
157,14,4,10,8,Harmony,C,2277,D
157,14,5,10,13,Snow Drift,D,2296,D
157,14,6,4,15,Prisoner's Dilemma,D,2300,D
157,14,7,10,5,Harmony,C,2313,C
157,14,8,1,5,Stag-Hunt,C,2336,C
157,14,9,6,11,Snow Drift,C,2348,D
157,14,10,9,15,Snow Drift,D,2366,C
157,14,11,6,5,Harmony,C,2380,C
157,14,12,10,10,border Harmony/Snow Drift,C,2395,D
157,14,13,7,11,Snow Drift,C,2408,D
157,14,14,1,10,border Stag-Hunt/Prisoner's Dilemma,D,2417,C
157,14,15,3,6,Stag-Hunt,D,2427,D
157,14,16,6,5,Harmony,C,2441,C
157,14,17,10,6,Harmony,C,2464,D
157,14,18,3,12,Prisoner's Dilemma,D,2474,
158,14,1,4,15,Prisoner's Dilemma,D,2230,C
158,14,2,2,11,Prisoner's Dilemma,D,2248,C
158,14,3,10,9,Harmony,C,2261,D
158,14,4,10,9,Harmony,C,2280,D
158,14,5,6,10,border Harmony/Snow Drift,D,2298,D
158,14,6,4,15,Prisoner's Dilemma,D,2299,D
158,14,7,0,15,Prisoner's Dilemma,D,2317,D
158,14,8,7,12,Snow Drift,D,2334,C
158,14,9,5,8,border Harmony/Stag-Hunt,D,2351,D
158,14,10,5,8,border Harmony/Stag-Hunt,D,Dummy,D
158,14,11,1,11,Prisoner's Dilemma,D,2371,C
158,14,12,1,7,Stag-Hunt,D,2388,D
158,14,13,3,15,Prisoner's Dilemma,D,Dummy,D
158,14,14,8,15,Snow Drift,D,2411,D
158,14,15,0,12,Prisoner's Dilemma,D,2430,D
158,14,16,7,15,Snow Drift,D,2439,C
158,14,17,8,5,Harmony,C,2460,C
158,14,18,4,8,Stag-Hunt,,2478,
159,14,1,7,6,Harmony,D,2237,C
159,14,2,0,13,Prisoner's Dilemma,D,2245,D
159,14,3,10,9,Harmony,D,2262,C
159,14,4,6,14,Snow Drift,C,2274,C
159,14,5,10,9,Harmony,C,Dummy,D
159,14,6,2,14,Prisoner's Dilemma,D,2309,D
159,14,7,0,15,Prisoner's Dilemma,D,2318,D
159,14,8,1,5,Stag-Hunt,C,2335,C
159,14,9,6,11,Snow Drift,D,2347,C
159,14,10,2,6,Stag-Hunt,D,2356,D
159,14,11,10,6,Harmony,D,2373,C
159,14,12,6,9,Harmony,D,2394,D
159,14,13,3,9,Stag-Hunt,C,2403,C
159,14,14,8,15,Snow Drift,D,2412,D
159,14,15,0,13,Prisoner's Dilemma,D,2437,D
159,14,16,1,15,Prisoner's Dilemma,C,Dummy,C
159,14,17,10,6,Harmony,D,Dummy,D
159,14,18,7,15,Snow Drift,C,2475,D
160,14,1,6,15,Snow Drift,D,2236,D
160,14,2,6,15,Snow Drift,C,2243,C
160,14,3,1,14,Prisoner's Dilemma,C,2259,D
160,14,4,10,9,Harmony,D,2279,C
160,14,5,7,6,Harmony,C,2294,C
160,14,6,5,8,border Harmony/Stag-Hunt,C,2305,C
160,14,7,6,8,Harmony,C,2322,C
160,14,8,1,15,Prisoner's Dilemma,C,2331,D
160,14,9,6,6,Harmony,C,2349,C
160,14,10,2,13,Prisoner's Dilemma,C,2367,D
160,14,11,10,6,Harmony,C,2374,D
160,14,12,0,12,Prisoner's Dilemma,C,2390,D
160,14,13,6,6,Harmony,C,2397,C
160,14,14,9,15,Snow Drift,C,2420,C
160,14,15,5,13,border Snow Drift/Prisoner's Dilemma,C,2434,D
160,14,16,1,6,Stag-Hunt,C,2447,D
160,14,17,0,12,Prisoner's Dilemma,,2461,
160,14,18,4,8,Stag-Hunt,,2477,
161,14,1,6,15,Snow Drift,D,2235,D
161,14,2,0,14,Prisoner's Dilemma,D,2251,D
161,14,3,8,15,Snow Drift,C,2264,C
161,14,4,2,14,Prisoner's Dilemma,C,2281,D
161,14,5,4,12,Prisoner's Dilemma,C,2291,C
161,14,6,9,5,Harmony,C,2304,C
161,14,7,7,6,Harmony,C,Dummy,C
161,14,8,2,6,Stag-Hunt,D,2328,D
161,14,9,6,6,Harmony,C,2344,C
161,14,10,4,14,Prisoner's Dilemma,D,2360,D
161,14,11,6,9,Harmony,C,2370,D
161,14,12,5,5,border Harmony/Stag-Hunt,C,2384,C
161,14,13,3,15,Prisoner's Dilemma,D,2400,D
161,14,14,4,13,Prisoner's Dilemma,D,2413,D
161,14,15,0,11,Prisoner's Dilemma,C,2432,C
161,14,16,1,15,Prisoner's Dilemma,D,2444,C
161,14,17,0,12,Prisoner's Dilemma,,2462,
161,14,18,3,12,Prisoner's Dilemma,,2473,D
162,14,1,7,11,Snow Drift,C,2231,C
162,14,2,2,11,Prisoner's Dilemma,C,2247,D
162,14,3,9,8,Harmony,,2265,D
162,14,4,3,5,Stag-Hunt,C,2275,C
162,14,5,10,9,Harmony,,2290,C
162,14,6,5,10,center of the TS plane,C,2312,D
162,14,7,7,6,Harmony,,2323,C
162,14,8,3,8,Stag-Hunt,C,2330,C
162,14,9,5,8,border Harmony/Stag-Hunt,D,2345,D
162,14,10,2,6,Stag-Hunt,D,2355,D
162,14,11,3,11,Prisoner's Dilemma,C,2378,D
162,14,12,10,10,border Harmony/Snow Drift,D,2396,C
162,14,13,7,11,Snow Drift,D,2407,C
162,14,14,9,15,Snow Drift,C,2419,C
162,14,15,1,7,Stag-Hunt,C,2436,D
162,14,16,3,13,Prisoner's Dilemma,C,2450,D
162,14,17,1,5,Stag-Hunt,C,2455,D
162,14,18,3,10,border Stag-Hunt/Prisoner's Dilemma,C,2467,D
163,14,1,4,7,Stag-Hunt,C,2240,D
163,14,2,8,5,Harmony,C,2253,D
163,14,3,8,15,Snow Drift,C,2263,C
163,14,4,6,14,Snow Drift,C,2273,C
163,14,5,4,12,Prisoner's Dilemma,C,2292,C
163,14,6,1,13,Prisoner's Dilemma,D,2302,D
163,14,7,6,11,Snow Drift,D,2325,D
163,14,8,1,15,Prisoner's Dilemma,D,2332,C
163,14,9,0,6,Stag-Hunt,D,2354,C
163,14,10,5,8,border Harmony/Stag-Hunt,,2362,D
163,14,11,3,11,Prisoner's Dilemma,D,2377,C
163,14,12,0,14,Prisoner's Dilemma,C,2391,D
163,14,13,3,15,Prisoner's Dilemma,C,2402,D
163,14,14,10,8,Harmony,C,2424,C
163,14,15,0,12,Prisoner's Dilemma,D,2426,D
163,14,16,7,15,Snow Drift,C,2440,D
163,14,17,9,6,Harmony,C,Dummy,C
163,14,18,9,12,Snow Drift,D,2469,D
164,14,1,7,5,Harmony,C,2233,D
164,14,2,0,13,Prisoner's Dilemma,D,2246,D
164,14,3,1,14,Prisoner's Dilemma,D,2260,C
164,14,4,3,5,Stag-Hunt,C,2276,C
164,14,5,7,6,Harmony,C,2293,C
164,14,6,1,13,Prisoner's Dilemma,D,2301,D
164,14,7,5,5,border Harmony/Stag-Hunt,C,2316,D
164,14,8,7,12,Snow Drift,C,2333,D
164,14,9,0,6,Stag-Hunt,C,2353,D
164,14,10,7,14,Snow Drift,D,2357,D
164,14,11,3,15,Prisoner's Dilemma,D,2375,D
164,14,12,5,5,border Harmony/Stag-Hunt,C,Dummy,D
164,14,13,4,9,Stag-Hunt,D,2409,D
164,14,14,1,10,border Stag-Hunt/Prisoner's Dilemma,C,2418,D
164,14,15,3,6,Stag-Hunt,D,2428,D
164,14,16,6,5,Harmony,C,2442,C
164,14,17,0,7,Stag-Hunt,D,2453,C
164,14,18,3,12,Prisoner's Dilemma,D,Dummy,C
165,14,1,4,7,Stag-Hunt,D,2239,C
165,14,2,8,5,Harmony,D,2254,C
165,14,3,6,9,Harmony,C,2268,C
165,14,4,2,14,Prisoner's Dilemma,C,2283,D
165,14,5,9,9,Harmony,D,2287,D
165,14,6,9,5,Harmony,C,2303,C
165,14,7,6,11,Snow Drift,D,2326,D
165,14,8,9,14,Snow Drift,D,2338,D
165,14,9,5,8,border Harmony/Stag-Hunt,D,2346,D
165,14,10,6,14,Snow Drift,D,2363,D
165,14,11,2,7,Stag-Hunt,D,2382,C
165,14,12,6,9,Harmony,D,2393,D
165,14,13,6,6,Harmony,C,2398,C
165,14,14,10,8,Harmony,C,2423,C
165,14,15,0,11,Prisoner's Dilemma,C,Dummy,C
165,14,16,9,6,Harmony,C,2446,C
165,14,17,1,5,Stag-Hunt,D,2456,C
165,14,18,9,12,Snow Drift,D,2470,D
166,14,1,7,5,Harmony,C,2242,D
166,14,2,6,15,Snow Drift,C,2244,C
166,14,3,4,10,border Stag-Hunt/Prisoner's Dilemma,C,2258,D
166,14,4,0,11,Prisoner's Dilemma,D,2272,C
166,14,5,10,13,Snow Drift,D,2295,D
166,14,6,2,14,Prisoner's Dilemma,D,2310,D
166,14,7,5,7,border Harmony/Stag-Hunt,D,2320,D
166,14,8,3,8,Stag-Hunt,C,2329,C
166,14,9,8,8,Harmony,C,2342,C
166,14,10,2,13,Prisoner's Dilemma,D,2368,C
166,14,11,2,7,Stag-Hunt,C,2381,D
166,14,12,3,13,Prisoner's Dilemma,D,Dummy,D
166,14,13,3,15,Prisoner's Dilemma,D,2401,C
166,14,14,10,6,Harmony,C,2416,C
166,14,15,0,12,Prisoner's Dilemma,D,2429,D
166,14,16,1,6,Stag-Hunt,D,2448,C
166,14,17,5,14,border Snow Drift/Prisoner's Dilemma,D,2458,D
166,14,18,3,12,Prisoner's Dilemma,D,2472,D
168,15,1,7,6,Harmony,,2487,D
168,15,2,9,10,border Harmony/Snow Drift,,2499,C
168,15,3,4,10,border Stag-Hunt/Prisoner's Dilemma,,2519,D
168,15,4,9,15,Snow Drift,D,2533,C
168,15,5,5,6,border Harmony/Stag-Hunt,,2538,D
168,15,6,6,11,Snow Drift,,2562,D
168,15,7,3,13,Prisoner's Dilemma,D,2566,D
168,15,8,5,8,border Harmony/Stag-Hunt,D,2584,C
168,15,9,4,15,Prisoner's Dilemma,,2597,C
168,15,10,2,11,Prisoner's Dilemma,,2610,D
168,15,11,7,10,border Harmony/Snow Drift,,2626,C
168,15,12,10,11,Snow Drift,D,2644,C
168,15,13,4,13,Prisoner's Dilemma,,2657,D
168,15,14,8,11,Snow Drift,,2664,D
168,15,15,2,12,Prisoner's Dilemma,,2685,D
168,15,16,6,9,Harmony,,2702,C
169,15,1,10,7,Harmony,,2494,C
169,15,2,9,10,border Harmony/Snow Drift,C,2500,
169,15,3,5,13,border Snow Drift/Prisoner's Dilemma,C,2516,D
169,15,4,2,14,Prisoner's Dilemma,C,2528,D
169,15,5,1,5,Stag-Hunt,,2548,D
169,15,6,10,14,Snow Drift,C,2559,D
169,15,7,2,7,Stag-Hunt,C,2572,D
169,15,8,6,9,Harmony,D,2586,C
169,15,9,6,8,Harmony,D,Dummy,D
169,15,10,2,11,Prisoner's Dilemma,D,Dummy,D
169,15,11,2,6,Stag-Hunt,C,2622,D
169,15,12,3,7,Stag-Hunt,D,2636,C
169,15,13,9,9,Harmony,C,2662,C
169,15,14,8,8,Harmony,C,2667,C
169,15,15,8,14,Snow Drift,D,2678,C
169,15,16,1,6,Stag-Hunt,C,2692,C
170,15,1,7,8,Harmony,C,2490,C
170,15,2,9,12,Snow Drift,D,2505,C
170,15,3,9,13,Snow Drift,D,2510,D
170,15,4,3,11,Prisoner's Dilemma,D,2536,C
170,15,5,6,9,Harmony,C,2539,D
170,15,6,3,10,border Stag-Hunt/Prisoner's Dilemma,C,2551,D
170,15,7,3,7,Stag-Hunt,C,2578,D
170,15,8,0,14,Prisoner's Dilemma,D,2581,D
170,15,9,6,8,Harmony,D,2593,D
170,15,10,5,5,border Harmony/Stag-Hunt,C,2608,C
170,15,11,10,7,Harmony,C,2634,C
170,15,12,10,8,Harmony,C,2646,C
170,15,13,4,13,Prisoner's Dilemma,D,Dummy,D
170,15,14,10,7,Harmony,C,2671,C
170,15,15,9,9,Harmony,C,2688,D
170,15,16,2,6,Stag-Hunt,C,2694,C
171,15,1,7,14,Snow Drift,C,2482,C
171,15,2,7,7,Harmony,D,2497,C
171,15,3,1,6,Stag-Hunt,D,2511,C
171,15,4,6,10,border Harmony/Snow Drift,D,2523,D
171,15,5,0,14,Prisoner's Dilemma,D,2544,D
171,15,6,9,13,Snow Drift,C,2554,D
171,15,7,10,11,Snow Drift,D,2573,D
171,15,8,6,9,Harmony,C,2585,D
171,15,9,0,10,border Stag-Hunt/Prisoner's Dilemma,C,2603,C
171,15,10,8,15,Snow Drift,C,2615,C
171,15,11,6,13,Snow Drift,D,2628,D
171,15,12,10,15,Snow Drift,D,2640,C
171,15,13,5,14,border Snow Drift/Prisoner's Dilemma,D,2654,C
171,15,14,8,11,Snow Drift,D,Dummy,C
171,15,15,8,14,Snow Drift,C,2677,D
171,15,16,9,15,Snow Drift,D,2695,D
172,15,1,10,5,Harmony,C,2484,C
172,15,2,3,10,border Stag-Hunt/Prisoner's Dilemma,C,2504,C
172,15,3,5,13,border Snow Drift/Prisoner's Dilemma,D,2515,C
172,15,4,4,15,Prisoner's Dilemma,D,2526,C
172,15,5,0,14,Prisoner's Dilemma,D,2543,D
172,15,6,9,13,Snow Drift,D,2553,C
172,15,7,1,6,Stag-Hunt,C,2567,D
172,15,8,8,8,Harmony,D,2580,C
172,15,9,10,14,Snow Drift,D,2595,D
172,15,10,1,5,Stag-Hunt,C,2611,D
172,15,11,2,6,Stag-Hunt,D,2621,C
172,15,12,10,11,Snow Drift,C,2643,D
172,15,13,7,14,Snow Drift,D,2650,D
172,15,14,9,12,Snow Drift,D,2673,C
172,15,15,9,8,Harmony,C,2689,C
172,15,16,3,15,Prisoner's Dilemma,D,2704,D
173,15,1,10,5,Harmony,C,2483,C
173,15,2,3,10,border Stag-Hunt/Prisoner's Dilemma,C,2503,C
173,15,3,1,6,Stag-Hunt,C,2512,D
173,15,4,4,15,Prisoner's Dilemma,C,2525,D
173,15,5,1,5,Stag-Hunt,D,Dummy,D
173,15,6,6,11,Snow Drift,D,Dummy,D
173,15,7,10,11,Snow Drift,D,2574,D
173,15,8,5,5,border Harmony/Stag-Hunt,D,2591,C
173,15,9,1,15,Prisoner's Dilemma,D,2606,C
173,15,10,10,15,Snow Drift,D,2619,C
173,15,11,3,8,Stag-Hunt,D,2629,C
173,15,12,6,9,Harmony,D,2637,D
173,15,13,8,8,Harmony,D,2655,C
173,15,14,7,15,Snow Drift,D,2676,C
173,15,15,9,9,Harmony,D,2687,C
173,15,16,9,12,Snow Drift,D,2699,D
174,15,1,7,6,Harmony,D,Dummy,D
174,15,2,5,14,border Snow Drift/Prisoner's Dilemma,D,2508,D
174,15,3,4,5,Stag-Hunt,D,2521,C
174,15,4,2,14,Prisoner's Dilemma,D,2527,C
174,15,5,4,9,Stag-Hunt,C,2545,C
174,15,6,10,14,Snow Drift,D,2560,C
174,15,7,3,7,Stag-Hunt,D,2577,C
174,15,8,8,8,Harmony,C,Dummy,C
174,15,9,5,6,border Harmony/Stag-Hunt,D,2599,D
174,15,10,5,10,center of the TS plane,D,2613,C
174,15,11,7,10,border Harmony/Snow Drift,C,Dummy,C
174,15,12,10,15,Snow Drift,C,2639,D
174,15,13,5,14,border Snow Drift/Prisoner's Dilemma,C,2653,D
174,15,14,8,8,Harmony,C,2668,C
174,15,15,7,8,Harmony,C,2681,C
174,15,16,9,12,Snow Drift,D,2697,D
175,15,1,10,7,Harmony,C,Dummy,C
175,15,2,9,12,Snow Drift,C,2506,D
175,15,3,4,5,Stag-Hunt,C,2522,D
175,15,4,6,14,Snow Drift,D,2529,D
175,15,5,4,9,Stag-Hunt,C,2546,C
175,15,6,7,5,Harmony,C,2556,C
175,15,7,2,7,Stag-Hunt,C,2576,C
175,15,8,5,8,border Harmony/Stag-Hunt,C,Dummy,D
175,15,9,5,6,border Harmony/Stag-Hunt,D,2600,D
175,15,10,7,8,Harmony,D,2618,C
175,15,11,6,13,Snow Drift,D,2627,D
175,15,12,1,7,Stag-Hunt,C,2642,D
175,15,13,6,6,Harmony,C,2652,C
175,15,14,5,13,border Snow Drift/Prisoner's Dilemma,D,2665,D
175,15,15,7,8,Harmony,C,2682,C
175,15,16,9,15,Snow Drift,D,2696,D
176,15,1,7,8,Harmony,C,2489,C
176,15,2,2,5,Stag-Hunt,C,2501,C
176,15,3,10,5,Harmony,C,2517,C
176,15,4,9,13,Snow Drift,D,2532,D
176,15,5,2,11,Prisoner's Dilemma,D,2542,D
176,15,6,8,13,Snow Drift,C,2564,D
176,15,7,9,12,Snow Drift,C,2570,D
176,15,8,1,14,Prisoner's Dilemma,D,2588,D
176,15,9,4,15,Prisoner's Dilemma,C,Dummy,C
176,15,10,8,15,Snow Drift,C,2616,C
176,15,11,3,8,Stag-Hunt,C,2630,D
176,15,12,3,7,Stag-Hunt,C,2635,D
176,15,13,7,14,Snow Drift,D,2649,D
176,15,14,1,12,Prisoner's Dilemma,D,2669,D
176,15,15,9,15,Snow Drift,C,2684,D
176,15,16,2,6,Stag-Hunt,C,2693,C
177,15,1,3,9,Stag-Hunt,C,2485,D
177,15,2,2,5,Stag-Hunt,C,2502,C
177,15,3,8,11,Snow Drift,D,2513,D
177,15,4,6,10,border Harmony/Snow Drift,D,2524,D
177,15,5,6,9,Harmony,D,2540,C
177,15,6,4,15,Prisoner's Dilemma,D,2557,D
177,15,7,2,7,Stag-Hunt,D,2571,C
177,15,8,6,14,Snow Drift,D,2590,D
177,15,9,10,6,Harmony,C,2601,C
177,15,10,10,15,Snow Drift,C,2620,D
177,15,11,3,13,Prisoner's Dilemma,C,2623,D
177,15,12,10,8,Harmony,C,2645,C
177,15,13,6,6,Harmony,C,2651,C
177,15,14,9,12,Snow Drift,C,Dummy,D
177,15,15,2,12,Prisoner's Dilemma,D,Dummy,C
177,15,16,9,12,Snow Drift,D,2698,D
178,15,1,8,8,Harmony,C,2491,C
178,15,2,5,7,border Harmony/Stag-Hunt,D,2495,D
178,15,3,8,11,Snow Drift,D,2514,D
178,15,4,3,11,Prisoner's Dilemma,C,2535,D
178,15,5,2,11,Prisoner's Dilemma,D,2541,D
178,15,6,7,5,Harmony,C,2555,C
178,15,7,2,7,Stag-Hunt,C,2575,C
178,15,8,1,14,Prisoner's Dilemma,D,2587,D
178,15,9,10,6,Harmony,C,2602,C
178,15,10,7,8,Harmony,C,2617,D
178,15,11,1,13,Prisoner's Dilemma,D,2632,D
178,15,12,1,15,Prisoner's Dilemma,D,2647,D
178,15,13,9,13,Snow Drift,D,2660,D
